listing_id,seller_id,listed_date,category,price
L0019894,S002548,2025-07-10,Electronics,37.37
L0019895,S002548,2025-06-27,Electronics,104.29
L0019896,S002548,2025-07-06,Electronics,35.2
L0019897,S002548,2025-07-01,Electronics,22.81
L0019898,S002548,2025-07-14,Electronics,46.81
L0019899,S002548,2025-07-02,Electronics,9.24
L0019900,S002548,2025-06-28,Electronics,113.07
L0019901,S002548,2025-07-03,Electronics,75.59
L0019902,S002549,2025-03-02,Books,96.92
L0019903,S002549,2025-03-16,Books,53.2
L0019904,S002549,2025-03-16,Books,81.08
L0019905,S002549,2025-03-05,Books,72.53
L0019906,S002550,2025-09-14,Electronics,116.78
L0019907,S002550,2025-09-20,Electronics,121.46
L0019908,S002551,2025-05-23,Fashion,40.92
L0019909,S002551,2025-05-11,Fashion,41.32
L0019910,S002551,2025-04-29,Fashion,49.32
L0019911,S002551,2025-05-02,Fashion,33.09
L0019912,S002551,2025-05-26,Fashion,7.23
L0019913,S002551,2025-05-07,Fashion,106.27
L0019914,S002551,2025-05-09,Fashion,45.01
L0019915,S002552,2025-04-05,Sports,55.85
L0019916,S002552,2025-04-01,Sports,117.9
L0019917,S002552,2025-03-29,Sports,111.99
L0019918,S002552,2025-03-21,Sports,117.68
L0019919,S002552,2025-04-14,Sports,7.04
L0019920,S002552,2025-03-28,Sports,112.3
L0019921,S002552,2025-04-17,Sports,92.96
L0019922,S002552,2025-04-10,Sports,77.58
L0019923,S002552,2025-04-13,Sports,38.06
L0019924,S002553,2025-03-19,Toys,61.66
L0019925,S002553,2025-03-17,Toys,56.85
L0019926,S002553,2025-03-28,Toys,41.59
L0019927,S002553,2025-03-27,Toys,79.99
L0019928,S002554,2025-12-28,Fashion,21.18
L0019929,S002554,2026-01-22,Fashion,45.07
L0019930,S002554,2026-01-01,Fashion,120.58
L0019931,S002554,2025-12-30,Fashion,18.71
L0019932,S002554,2026-01-16,Fashion,36.46
L0019933,S002554,2026-01-08,Fashion,63.35
L0019934,S002554,2026-01-03,Fashion,27.7
L0019935,S002554,2025-12-26,Fashion,64.01
L0019936,S002554,2026-01-15,Fashion,45.1
L0019937,S002554,2026-01-02,Fashion,29.4
L0019938,S002554,2026-01-17,Fashion,67.79
L0019939,S002554,2026-01-11,Fashion,78.66
L0019940,S002554,2025-12-27,Fashion,170.91
L0019941,S002555,2025-02-18,Grocery,113.83
L0019942,S002555,2025-02-22,Grocery,192.23
L0019943,S002555,2025-03-05,Grocery,39.24
L0019944,S002555,2025-02-09,Grocery,24.22
L0019945,S002555,2025-02-13,Grocery,65.72
L0019946,S002556,2025-11-08,Beauty,13.38
L0019947,S002556,2025-11-17,Beauty,35.15
L0019948,S002556,2025-10-20,Beauty,89.14
L0019949,S002556,2025-10-19,Beauty,53.26
L0019950,S002556,2025-11-05,Beauty,52.9
L0019951,S002556,2025-10-25,Beauty,98.97
L0019952,S002556,2025-10-31,Beauty,15.53
L0019953,S002556,2025-11-10,Beauty,28.99
L0019954,S002557,2025-11-14,Jewelry,36.34
L0019955,S002557,2025-11-16,Jewelry,56.63
L0019956,S002557,2025-11-22,Jewelry,137.38
L0019957,S002557,2025-11-14,Jewelry,63.85
L0019958,S002557,2025-11-26,Jewelry,122.69
L0019959,S002557,2025-11-16,Jewelry,13.59
L0019960,S002557,2025-11-15,Jewelry,66.27
L0019961,S002557,2025-11-17,Jewelry,84.87
L0019962,S002557,2025-11-25,Jewelry,82.18
L0019963,S002557,2025-11-21,Jewelry,66.86
L0019964,S002558,2025-01-16,Electronics,22.33
L0019965,S002558,2025-02-06,Electronics,67.89
L0019966,S002558,2025-02-10,Electronics,37.71
L0019967,S002558,2025-01-21,Electronics,33.28
L0019968,S002558,2025-02-05,Electronics,103.08
L0019969,S002558,2025-01-31,Electronics,20.87
L0019970,S002558,2025-02-09,Electronics,8.46
L0019971,S002558,2025-01-26,Electronics,64.04
L0019972,S002558,2025-02-10,Electronics,32.0
L0019973,S002558,2025-01-22,Electronics,13.67
L0019974,S002558,2025-01-24,Electronics,9.52
L0019975,S002558,2025-02-09,Electronics,54.05
L0019976,S002558,2025-02-03,Electronics,14.59
L0019977,S002558,2025-02-07,Electronics,60.84
L0019978,S002559,2025-08-18,Home & Kitchen,32.82
L0019979,S002559,2025-08-23,Home & Kitchen,21.21
L0019980,S002559,2025-08-11,Home & Kitchen,31.03
L0019981,S002560,2025-08-06,Home & Kitchen,20.32
L0019982,S002560,2025-08-08,Home & Kitchen,188.0
L0019983,S002560,2025-08-05,Home & Kitchen,24.27
L0019984,S002560,2025-08-12,Home & Kitchen,42.68
L0019985,S002560,2025-08-20,Home & Kitchen,27.31
L0019986,S002560,2025-08-10,Home & Kitchen,72.97
L0019987,S002560,2025-08-28,Home & Kitchen,28.1
L0019988,S002560,2025-08-07,Home & Kitchen,139.83
L0019989,S002560,2025-08-07,Home & Kitchen,54.85
L0019990,S002560,2025-08-01,Home & Kitchen,103.36
L0019991,S002561,2025-05-15,Sports,86.71
L0019992,S002561,2025-06-05,Sports,63.14
L0019993,S002561,2025-05-18,Sports,42.34
L0019994,S002561,2025-05-29,Sports,91.79
L0019995,S002561,2025-05-19,Sports,20.0
L0019996,S002561,2025-05-25,Sports,53.97
L0019997,S002562,2025-09-07,Toys,34.14
L0019998,S002562,2025-09-21,Toys,22.6
L0019999,S002562,2025-09-01,Toys,45.8
L0020000,S002562,2025-09-25,Toys,58.64
L0020001,S002563,2025-06-08,Fashion,69.92
L0020002,S002563,2025-06-09,Fashion,17.57
L0020003,S002563,2025-06-16,Fashion,77.41
L0020004,S002563,2025-06-12,Fashion,98.88
L0020005,S002563,2025-05-30,Fashion,36.15
L0020006,S002563,2025-06-08,Fashion,24.24
L0020007,S002563,2025-06-14,Fashion,69.71
L0020008,S002563,2025-06-07,Fashion,45.65
L0020009,S002563,2025-06-28,Fashion,148.25
L0020010,S002563,2025-06-10,Fashion,67.02
L0020011,S002563,2025-06-18,Fashion,42.63
L0020012,S002564,2025-06-19,Sports,68.49
L0020013,S002564,2025-06-11,Sports,6.88
L0020014,S002564,2025-06-22,Sports,113.3
L0020015,S002564,2025-07-03,Sports,36.68
L0020016,S002565,2025-06-12,Automotive Parts,44.42
L0020017,S002565,2025-06-28,Automotive Parts,61.37
L0020018,S002565,2025-06-21,Automotive Parts,61.73
L0020019,S002566,2025-11-14,Fashion,12.11
L0020020,S002566,2025-11-07,Fashion,98.57
L0020021,S002566,2025-11-15,Fashion,32.69
L0020022,S002566,2025-10-24,Fashion,16.2
L0020023,S002566,2025-11-15,Fashion,71.15
L0020024,S002566,2025-11-08,Fashion,43.39
L0020025,S002567,2025-09-02,Home & Kitchen,27.83
L0020026,S002567,2025-09-17,Home & Kitchen,73.28
L0020027,S002567,2025-09-09,Home & Kitchen,39.88
L0020028,S002567,2025-08-24,Home & Kitchen,26.55
L0020029,S002567,2025-08-26,Home & Kitchen,33.1
L0020030,S002567,2025-08-27,Home & Kitchen,45.4
L0020031,S002567,2025-09-05,Home & Kitchen,67.46
L0020032,S002567,2025-09-07,Home & Kitchen,12.79
L0020033,S002567,2025-09-05,Home & Kitchen,57.56
L0020034,S002567,2025-08-30,Home & Kitchen,38.09
L0020035,S002567,2025-09-12,Home & Kitchen,57.8
L0020036,S002567,2025-09-03,Home & Kitchen,61.94
L0020037,S002567,2025-09-14,Home & Kitchen,32.8
L0020038,S002568,2025-06-16,Toys,59.11
L0020039,S002568,2025-05-28,Toys,17.83
L0020040,S002568,2025-06-08,Toys,20.51
L0020041,S002568,2025-05-24,Toys,44.26
L0020042,S002568,2025-06-13,Toys,41.56
L0020043,S002568,2025-05-27,Toys,30.15
L0020044,S002568,2025-06-11,Toys,22.15
L0020045,S002569,2025-12-10,Grocery,68.39
L0020046,S002569,2025-12-05,Grocery,88.94
L0020047,S002569,2025-12-12,Grocery,28.33
L0020048,S002569,2025-12-13,Grocery,31.93
L0020049,S002569,2025-12-15,Grocery,29.87
L0020050,S002569,2025-12-14,Grocery,44.25
L0020051,S002569,2025-12-07,Grocery,36.41
L0020052,S002569,2026-01-01,Grocery,33.64
L0020053,S002569,2025-12-29,Grocery,72.58
L0020054,S002569,2025-12-25,Grocery,12.7
L0020055,S002569,2025-12-30,Grocery,64.55
L0020056,S002570,2025-11-11,Fashion,25.0
L0020057,S002570,2025-11-17,Fashion,84.63
L0020058,S002570,2025-11-11,Fashion,49.58
L0020059,S002570,2025-11-04,Fashion,105.75
L0020060,S002570,2025-10-28,Fashion,11.2
L0020061,S002570,2025-10-22,Fashion,27.3
L0020062,S002570,2025-11-18,Fashion,46.85
L0020063,S002570,2025-10-25,Fashion,47.16
L0020064,S002570,2025-11-04,Fashion,33.06
L0020065,S002570,2025-11-05,Fashion,35.13
L0020066,S002571,2025-12-19,Home & Kitchen,81.99
L0020067,S002571,2025-12-29,Home & Kitchen,56.51
L0020068,S002571,2026-01-02,Home & Kitchen,149.01
L0020069,S002571,2025-12-30,Home & Kitchen,57.78
L0020070,S002572,2025-10-09,Home & Kitchen,74.99
L0020071,S002572,2025-10-01,Home & Kitchen,46.54
L0020072,S002572,2025-10-01,Home & Kitchen,19.82
L0020073,S002572,2025-09-27,Home & Kitchen,46.99
L0020074,S002572,2025-10-08,Home & Kitchen,24.91
L0020075,S002572,2025-10-09,Home & Kitchen,52.64
L0020076,S002573,2025-06-01,Books,38.42
L0020077,S002573,2025-06-11,Books,96.81
L0020078,S002573,2025-06-08,Books,26.56
L0020079,S002573,2025-06-07,Books,23.39
L0020080,S002573,2025-06-21,Books,33.64
L0020081,S002574,2025-11-01,Electronics,99.52
L0020082,S002574,2025-10-20,Electronics,54.81
L0020083,S002574,2025-10-14,Electronics,100.62
L0020084,S002574,2025-10-12,Electronics,27.68
L0020085,S002574,2025-10-15,Electronics,51.94
L0020086,S002574,2025-10-23,Electronics,41.98
L0020087,S002574,2025-10-22,Electronics,30.9
L0020088,S002574,2025-10-27,Electronics,29.53
L0020089,S002574,2025-11-04,Electronics,32.26
L0020090,S002574,2025-10-19,Electronics,23.45
L0020091,S002574,2025-10-26,Electronics,41.23
L0020092,S002574,2025-10-27,Electronics,59.96
L0020093,S002574,2025-11-01,Electronics,65.1
L0020094,S002574,2025-11-01,Electronics,10.49
L0020095,S002575,2025-05-22,Books,101.11
L0020096,S002575,2025-05-06,Books,32.61
L0020097,S002575,2025-05-15,Books,41.51
L0020098,S002575,2025-05-03,Books,27.66
L0020099,S002575,2025-05-14,Books,27.43
L0020100,S002575,2025-05-27,Books,42.73
L0020101,S002575,2025-05-17,Books,77.01
L0020102,S002576,2025-04-27,Toys,28.77
L0020103,S002576,2025-05-02,Toys,35.34
L0020104,S002576,2025-04-29,Toys,29.54
L0020105,S002576,2025-05-06,Toys,41.04
L0020106,S002576,2025-04-19,Toys,116.31
L0020107,S002576,2025-05-01,Toys,90.52
L0020108,S002576,2025-05-07,Toys,59.49
L0020109,S002576,2025-05-08,Toys,82.49
L0020110,S002576,2025-04-18,Toys,58.57
L0020111,S002576,2025-04-21,Toys,43.67
L0020112,S002576,2025-04-29,Toys,51.62
L0020113,S002576,2025-04-26,Toys,59.96
L0020114,S002576,2025-04-13,Toys,49.25
L0020115,S002576,2025-04-13,Toys,44.87
L0020116,S002577,2025-07-13,Beauty,94.93
L0020117,S002577,2025-07-13,Beauty,42.46
L0020118,S002577,2025-07-03,Beauty,17.91
L0020119,S002578,2026-01-15,Jewelry,59.92
L0020120,S002578,2026-01-12,Jewelry,28.64
L0020121,S002578,2025-12-23,Jewelry,13.86
L0020122,S002578,2025-12-30,Jewelry,25.75
L0020123,S002578,2025-12-30,Jewelry,27.81
L0020124,S002578,2025-12-21,Jewelry,45.19
L0020125,S002578,2025-12-25,Jewelry,55.28
L0020126,S002578,2025-12-26,Jewelry,49.02
L0020127,S002578,2026-01-08,Jewelry,24.1
L0020128,S002578,2026-01-12,Jewelry,118.46
L0020129,S002578,2026-01-12,Jewelry,22.07
L0020130,S002578,2026-01-12,Jewelry,66.23
L0020131,S002578,2025-12-22,Jewelry,36.55
L0020132,S002579,2025-08-09,Jewelry,10.75
L0020133,S002579,2025-08-20,Jewelry,20.46
L0020134,S002579,2025-08-23,Jewelry,55.05
L0020135,S002579,2025-08-24,Jewelry,54.29
L0020136,S002579,2025-07-27,Jewelry,43.08
L0020137,S002579,2025-08-15,Jewelry,15.29
L0020138,S002579,2025-08-07,Jewelry,46.24
L0020139,S002579,2025-08-08,Jewelry,58.73
L0020140,S002579,2025-08-18,Jewelry,35.55
L0020141,S002579,2025-08-01,Jewelry,60.43
L0020142,S002579,2025-08-19,Jewelry,41.43
L0020143,S002579,2025-08-01,Jewelry,16.05
L0020144,S002580,2025-06-19,Jewelry,43.6
L0020145,S002580,2025-05-21,Jewelry,54.96
L0020146,S002580,2025-06-04,Jewelry,78.98
L0020147,S002580,2025-06-14,Jewelry,37.82
L0020148,S002580,2025-06-02,Jewelry,18.55
L0020149,S002580,2025-06-05,Jewelry,97.31
L0020150,S002580,2025-06-06,Jewelry,87.9
L0020151,S002581,2025-06-23,Jewelry,58.96
L0020152,S002581,2025-07-06,Jewelry,7.77
L0020153,S002581,2025-07-16,Jewelry,128.16
L0020154,S002582,2025-04-28,Home & Kitchen,104.45
L0020155,S002582,2025-05-12,Home & Kitchen,27.47
L0020156,S002582,2025-05-16,Home & Kitchen,104.55
L0020157,S002582,2025-05-05,Home & Kitchen,11.46
L0020158,S002583,2025-09-27,Jewelry,57.17
L0020159,S002583,2025-09-17,Jewelry,43.23
L0020160,S002583,2025-09-18,Jewelry,43.57
L0020161,S002583,2025-09-24,Jewelry,7.84
L0020162,S002584,2025-05-28,Fashion,32.39
L0020163,S002584,2025-05-17,Fashion,39.14
L0020164,S002584,2025-05-14,Fashion,31.01
L0020165,S002584,2025-06-04,Fashion,50.46
L0020166,S002584,2025-06-06,Fashion,91.31
L0020167,S002585,2025-08-15,Beauty,102.37
L0020168,S002586,2025-05-16,Sports,18.66
L0020169,S002586,2025-05-23,Sports,77.09
L0020170,S002586,2025-06-10,Sports,61.23
L0020171,S002586,2025-06-10,Sports,43.83
L0020172,S002586,2025-05-30,Sports,33.25
L0020173,S002587,2025-05-12,Grocery,63.44
L0020174,S002587,2025-05-06,Grocery,105.3
L0020175,S002587,2025-05-27,Grocery,28.57
L0020176,S002587,2025-04-28,Grocery,71.81
L0020177,S002587,2025-05-23,Grocery,38.83
L0020178,S002587,2025-05-05,Grocery,16.19
L0020179,S002588,2026-01-11,Sports,36.9
L0020180,S002588,2025-12-24,Sports,116.42
L0020181,S002588,2026-01-09,Sports,72.45
L0020182,S002589,2025-05-15,Sports,12.61
L0020183,S002589,2025-05-28,Sports,16.84
L0020184,S002589,2025-05-28,Sports,29.11
L0020185,S002589,2025-06-02,Sports,23.6
L0020186,S002589,2025-05-07,Sports,102.45
L0020187,S002589,2025-05-31,Sports,21.1
L0020188,S002589,2025-06-02,Sports,51.14
L0020189,S002589,2025-05-09,Sports,66.6
L0020190,S002589,2025-05-14,Sports,35.11
L0020191,S002589,2025-05-07,Sports,16.66
L0020192,S002589,2025-05-29,Sports,11.75
L0020193,S002589,2025-05-10,Sports,84.13
L0020194,S002589,2025-05-28,Sports,38.87
L0020195,S002589,2025-05-28,Sports,31.29
L0020196,S002590,2025-02-01,Beauty,62.46
L0020197,S002590,2025-01-28,Beauty,69.73
L0020198,S002590,2025-02-16,Beauty,41.54
L0020199,S002590,2025-02-03,Beauty,33.22
L0020200,S002590,2025-02-08,Beauty,25.86
L0020201,S002590,2025-02-24,Beauty,21.11
L0020202,S002590,2025-02-04,Beauty,70.07
L0020203,S002590,2025-02-19,Beauty,64.88
L0020204,S002590,2025-01-29,Beauty,20.19
L0020205,S002590,2025-02-18,Beauty,41.7
L0020206,S002590,2025-02-06,Beauty,26.59
L0020207,S002591,2025-06-01,Sports,44.79
L0020208,S002591,2025-06-02,Sports,124.96
L0020209,S002591,2025-06-03,Sports,42.34
L0020210,S002591,2025-06-05,Sports,80.05
L0020211,S002591,2025-06-17,Sports,44.41
L0020212,S002591,2025-05-24,Sports,34.26
L0020213,S002591,2025-05-19,Sports,63.27
L0020214,S002591,2025-06-03,Sports,63.62
L0020215,S002591,2025-05-30,Sports,65.62
L0020216,S002592,2025-07-28,Toys,39.18
L0020217,S002592,2025-07-17,Toys,13.25
L0020218,S002592,2025-08-08,Toys,40.64
L0020219,S002593,2025-02-18,Toys,19.56
L0020220,S002593,2025-02-28,Toys,19.93
L0020221,S002593,2025-02-13,Toys,42.96
L0020222,S002593,2025-02-19,Toys,63.15
L0020223,S002593,2025-02-06,Toys,60.94
L0020224,S002593,2025-02-08,Toys,178.12
L0020225,S002594,2025-05-13,Sports,108.63
L0020226,S002594,2025-05-14,Sports,105.82
L0020227,S002594,2025-05-05,Sports,40.56
L0020228,S002594,2025-05-19,Sports,32.04
L0020229,S002594,2025-05-04,Sports,8.03
L0020230,S002594,2025-05-20,Sports,24.74
L0020231,S002594,2025-05-15,Sports,55.61
L0020232,S002595,2025-03-11,Books,56.0
L0020233,S002595,2025-03-18,Books,55.94
L0020234,S002595,2025-03-14,Books,60.13
L0020235,S002595,2025-03-22,Books,31.81
L0020236,S002595,2025-03-19,Books,28.39
L0020237,S002595,2025-03-12,Books,37.96
L0020238,S002595,2025-03-29,Books,69.1
L0020239,S002595,2025-03-13,Books,38.65
L0020240,S002595,2025-03-07,Books,103.73
L0020241,S002595,2025-03-20,Books,58.79
L0020242,S002595,2025-03-31,Books,28.25
L0020243,S002596,2025-07-14,Beauty,47.17
L0020244,S002596,2025-07-07,Beauty,42.74
L0020245,S002597,2025-10-17,Fashion,49.35
L0020246,S002597,2025-10-19,Fashion,110.99
L0020247,S002597,2025-10-08,Fashion,19.06
L0020248,S002597,2025-10-07,Fashion,28.33
L0020249,S002597,2025-10-06,Fashion,35.47
L0020250,S002598,2026-01-06,Home & Kitchen,26.28
L0020251,S002598,2025-12-30,Home & Kitchen,39.68
L0020252,S002598,2025-12-27,Home & Kitchen,32.34
L0020253,S002599,2025-06-21,Toys,35.74
L0020254,S002599,2025-06-07,Toys,89.82
L0020255,S002599,2025-05-30,Toys,71.93
L0020256,S002599,2025-06-11,Toys,75.96
L0020257,S002599,2025-06-19,Toys,14.54
L0020258,S002599,2025-05-25,Toys,165.24
L0020259,S002600,2025-12-11,Fashion,66.7
L0020260,S002600,2025-11-21,Fashion,27.84
L0020261,S002600,2025-11-25,Fashion,42.47
L0020262,S002600,2025-11-12,Fashion,29.2
L0020263,S002600,2025-12-10,Fashion,142.89
L0020264,S002600,2025-11-21,Fashion,42.11
L0020265,S002600,2025-11-13,Fashion,40.2
L0020266,S002600,2025-11-22,Fashion,69.92
L0020267,S002600,2025-11-15,Fashion,30.75
L0020268,S002600,2025-12-11,Fashion,25.76
L0020269,S002600,2025-11-28,Fashion,56.46
L0020270,S002601,2025-03-24,Fashion,79.76
L0020271,S002601,2025-04-16,Fashion,52.42
L0020272,S002601,2025-04-05,Fashion,31.58
L0020273,S002601,2025-04-18,Fashion,47.4
L0020274,S002601,2025-04-11,Fashion,51.89
L0020275,S002601,2025-03-26,Fashion,43.56
L0020276,S002601,2025-04-18,Fashion,29.73
L0020277,S002602,2025-10-12,Automotive Parts,41.79
L0020278,S002602,2025-10-13,Automotive Parts,56.47
L0020279,S002602,2025-10-21,Automotive Parts,36.02
L0020280,S002602,2025-11-02,Automotive Parts,33.72
L0020281,S002602,2025-11-08,Automotive Parts,15.6
L0020282,S002602,2025-10-26,Automotive Parts,130.76
L0020283,S002602,2025-11-05,Automotive Parts,92.07
L0020284,S002602,2025-11-04,Automotive Parts,65.42
L0020285,S002602,2025-11-07,Automotive Parts,34.12
L0020286,S002602,2025-10-16,Automotive Parts,85.86
L0020287,S002603,2025-08-18,Home & Kitchen,37.34
L0020288,S002603,2025-08-04,Home & Kitchen,33.3
L0020289,S002604,2025-10-17,Grocery,79.03
L0020290,S002604,2025-10-19,Grocery,49.22
L0020291,S002604,2025-10-10,Grocery,38.43
L0020292,S002604,2025-10-16,Grocery,65.19
L0020293,S002604,2025-10-21,Grocery,75.63
L0020294,S002604,2025-10-14,Grocery,17.85
L0020295,S002605,2025-10-31,Fashion,67.67
L0020296,S002605,2025-10-20,Fashion,24.46
L0020297,S002605,2025-10-07,Fashion,64.96
L0020298,S002605,2025-11-01,Fashion,55.03
L0020299,S002605,2025-10-19,Fashion,60.74
L0020300,S002606,2025-07-30,Automotive Parts,65.53
L0020301,S002606,2025-07-18,Automotive Parts,16.51
L0020302,S002607,2025-05-03,Home & Kitchen,25.56
L0020303,S002607,2025-04-28,Home & Kitchen,93.86
L0020304,S002607,2025-04-18,Home & Kitchen,42.6
L0020305,S002607,2025-04-26,Home & Kitchen,113.73
L0020306,S002607,2025-04-26,Home & Kitchen,11.4
L0020307,S002607,2025-04-15,Home & Kitchen,45.29
L0020308,S002607,2025-04-17,Home & Kitchen,40.36
L0020309,S002607,2025-04-12,Home & Kitchen,54.09
L0020310,S002607,2025-04-15,Home & Kitchen,42.55
L0020311,S002607,2025-04-19,Home & Kitchen,71.5
L0020312,S002607,2025-04-28,Home & Kitchen,37.6
L0020313,S002607,2025-04-18,Home & Kitchen,14.86
L0020314,S002607,2025-04-20,Home & Kitchen,37.27
L0020315,S002608,2025-07-16,Beauty,83.73
L0020316,S002608,2025-07-31,Beauty,114.75
L0020317,S002608,2025-08-05,Beauty,38.29
L0020318,S002608,2025-07-29,Beauty,77.37
L0020319,S002608,2025-08-08,Beauty,45.47
L0020320,S002608,2025-07-14,Beauty,25.53
L0020321,S002608,2025-07-29,Beauty,26.06
L0020322,S002608,2025-07-17,Beauty,49.71
L0020323,S002609,2025-11-09,Grocery,173.77
L0020324,S002609,2025-11-18,Grocery,34.42
L0020325,S002609,2025-11-21,Grocery,105.04
L0020326,S002609,2025-10-30,Grocery,34.44
L0020327,S002610,2026-01-14,Home & Kitchen,97.55
L0020328,S002610,2026-01-14,Home & Kitchen,154.06
L0020329,S002610,2026-01-05,Home & Kitchen,46.1
L0020330,S002610,2026-01-06,Home & Kitchen,23.18
L0020331,S002611,2025-12-10,Sports,38.12
L0020332,S002611,2025-12-24,Sports,45.86
L0020333,S002611,2025-12-12,Sports,27.77
L0020334,S002611,2026-01-02,Sports,51.74
L0020335,S002611,2025-12-27,Sports,48.89
L0020336,S002611,2025-12-29,Sports,67.37
L0020337,S002611,2025-12-17,Sports,80.89
L0020338,S002611,2025-12-19,Sports,44.2
L0020339,S002611,2025-12-20,Sports,42.99
L0020340,S002611,2025-12-26,Sports,47.28
L0020341,S002611,2025-12-05,Sports,13.69
L0020342,S002611,2025-12-24,Sports,22.29
L0020343,S002611,2026-01-02,Sports,118.69
L0020344,S002611,2025-12-05,Sports,73.09
L0020345,S002612,2025-03-29,Grocery,168.89
L0020346,S002612,2025-03-13,Grocery,8.14
L0020347,S002612,2025-04-01,Grocery,41.36
L0020348,S002612,2025-03-22,Grocery,53.4
L0020349,S002612,2025-04-05,Grocery,157.82
L0020350,S002612,2025-03-09,Grocery,129.73
L0020351,S002612,2025-03-14,Grocery,23.4
L0020352,S002613,2025-08-14,Electronics,66.58
L0020353,S002613,2025-09-05,Electronics,38.45
L0020354,S002613,2025-08-16,Electronics,10.43
L0020355,S002614,2025-02-28,Electronics,89.17
L0020356,S002614,2025-02-19,Electronics,15.84
L0020357,S002614,2025-02-14,Electronics,23.33
L0020358,S002614,2025-02-11,Electronics,58.64
L0020359,S002614,2025-03-09,Electronics,82.21
L0020360,S002614,2025-03-05,Electronics,10.81
L0020361,S002615,2025-09-22,Grocery,31.9
L0020362,S002615,2025-09-13,Grocery,16.76
L0020363,S002615,2025-09-12,Grocery,35.43
L0020364,S002615,2025-09-16,Grocery,41.95
L0020365,S002615,2025-09-25,Grocery,30.57
L0020366,S002616,2026-01-26,Home & Kitchen,91.91
L0020367,S002616,2026-01-27,Home & Kitchen,83.27
L0020368,S002616,2026-01-19,Home & Kitchen,47.17
L0020369,S002616,2026-01-07,Home & Kitchen,121.57
L0020370,S002616,2026-01-20,Home & Kitchen,33.51
L0020371,S002617,2025-02-04,Automotive Parts,43.72
L0020372,S002617,2025-02-16,Automotive Parts,58.67
L0020373,S002618,2025-09-09,Automotive Parts,36.39
L0020374,S002618,2025-08-29,Automotive Parts,89.74
L0020375,S002618,2025-09-09,Automotive Parts,23.19
L0020376,S002618,2025-08-31,Automotive Parts,23.98
L0020377,S002619,2025-12-18,Jewelry,75.69
L0020378,S002619,2025-12-28,Jewelry,52.08
L0020379,S002619,2025-12-25,Jewelry,11.97
L0020380,S002619,2025-12-29,Jewelry,12.22
L0020381,S002619,2025-12-20,Jewelry,8.02
L0020382,S002619,2025-12-31,Jewelry,9.89
L0020383,S002619,2025-12-27,Jewelry,24.56
L0020384,S002620,2025-11-16,Automotive Parts,7.16
L0020385,S002620,2025-12-04,Automotive Parts,36.43
L0020386,S002620,2025-11-08,Automotive Parts,25.2
L0020387,S002620,2025-11-10,Automotive Parts,74.92
