transaction_id,seller_id,buyer_id,transaction_date,amount
T00032334,S002236,B0005378,2025-04-13,19.21
T00032335,S002236,B0009019,2025-04-19,38.35
T00032336,S002236,B0006995,2025-04-12,15.79
T00032337,S002236,B0012696,2025-04-22,7.82
T00032338,S002236,B0007586,2025-05-21,29.21
T00032339,S002236,B0000564,2025-05-29,5.0
T00032340,S002236,B0009784,2025-04-19,67.93
T00032341,S002236,B0000792,2025-06-23,57.19
T00032342,S002236,B0008004,2025-06-15,51.93
T00032343,S002236,B0014869,2025-06-18,78.44
T00032344,S002236,B0000955,2025-05-12,61.76
T00032345,S002236,B0002991,2025-05-28,19.07
T00032346,S002236,B0003755,2025-04-13,29.55
T00032347,S002237,B0003431,2025-06-22,21.9
T00032348,S002237,B0001462,2025-05-12,12.26
T00032349,S002237,B0004806,2025-05-26,44.26
T00032350,S002237,B0002041,2025-05-01,41.7
T00032351,S002237,B0012197,2025-06-16,16.48
T00032352,S002237,B0005035,2025-06-08,14.17
T00032353,S002237,B0006961,2025-06-18,141.62
T00032354,S002237,B0001047,2025-06-12,62.56
T00032355,S002237,B0010920,2025-04-19,61.32
T00032356,S002237,B0010886,2025-05-03,75.48
T00032357,S002237,B0007514,2025-06-12,8.19
T00032358,S002237,B0006379,2025-04-15,14.64
T00032359,S002237,B0010762,2025-06-12,42.6
T00032360,S002237,B0003576,2025-06-30,60.71
T00032361,S002237,B0009795,2025-06-24,35.73
T00032362,S002237,B0005531,2025-04-23,45.53
T00032363,S002237,B0010305,2025-06-25,58.53
T00032364,S002237,B0013723,2025-05-29,15.2
T00032365,S002237,B0014801,2025-04-11,36.44
T00032366,S002238,B0013078,2025-07-29,34.66
T00032367,S002238,B0009357,2025-08-15,47.18
T00032368,S002238,B0001621,2025-08-04,20.99
T00032369,S002238,B0003406,2025-09-20,97.2
T00032370,S002238,B0003748,2025-07-08,126.29
T00032371,S002238,B0008221,2025-07-23,36.8
T00032372,S002238,B0004207,2025-07-25,45.87
T00032373,S002238,B0006900,2025-07-13,80.43
T00032374,S002238,B0006347,2025-09-15,36.65
T00032375,S002238,B0014286,2025-07-23,28.83
T00032376,S002238,B0000504,2025-07-06,42.07
T00032377,S002238,B0006153,2025-08-27,33.79
T00032378,S002238,B0010868,2025-09-16,32.41
T00032379,S002238,B0012586,2025-08-09,132.03
T00032380,S002238,B0013301,2025-06-24,55.78
T00032381,S002238,B0002096,2025-08-06,73.28
T00032382,S002238,B0004338,2025-06-25,10.84
T00032383,S002238,B0002741,2025-09-18,5.0
T00032384,S002238,B0011173,2025-08-20,25.82
T00032385,S002239,B0005767,2025-12-11,11.06
T00032386,S002239,B0000671,2026-01-27,12.76
T00032387,S002241,B0007684,2025-11-09,40.87
T00032388,S002241,B0002406,2025-11-20,22.12
T00032389,S002241,B0013518,2025-09-18,10.99
T00032390,S002241,B0007517,2025-10-08,20.85
T00032391,S002241,B0002250,2025-10-29,63.11
T00032392,S002241,B0002755,2025-09-14,22.23
T00032393,S002242,B0001230,2025-07-25,61.92
T00032394,S002242,B0004997,2025-06-30,46.87
T00032395,S002242,B0002484,2025-07-17,16.63
T00032396,S002242,B0000421,2025-07-29,128.44
T00032397,S002242,B0011928,2025-06-24,60.36
T00032398,S002242,B0003664,2025-06-15,30.71
T00032399,S002242,B0008466,2025-07-15,95.39
T00032400,S002242,B0003454,2025-09-04,61.17
T00032401,S002242,B0006058,2025-06-28,80.44
T00032402,S002242,B0001740,2025-08-02,27.14
T00032403,S002242,B0008771,2025-07-28,21.62
T00032404,S002242,B0001980,2025-08-12,37.66
T00032405,S002242,B0002061,2025-07-10,15.71
T00032406,S002242,B0001409,2025-08-22,29.99
T00032407,S002242,B0001078,2025-08-12,30.29
T00032408,S002242,B0005553,2025-09-07,66.34
T00032409,S002242,B0007898,2025-06-30,52.82
T00032410,S002242,B0008098,2025-07-16,22.13
T00032411,S002242,B0011027,2025-07-05,54.85
T00032412,S002242,B0001164,2025-07-11,42.62
T00032413,S002242,B0014796,2025-06-16,5.0
T00032414,S002242,B0010111,2025-09-01,10.38
T00032415,S002242,B0003648,2025-08-04,47.65
T00032416,S002242,B0012521,2025-06-27,62.52
T00032417,S002243,B0003160,2025-02-11,46.4
T00032418,S002243,B0002013,2025-03-29,25.38
T00032419,S002243,B0005715,2025-05-01,17.72
T00032420,S002243,B0000544,2025-04-05,13.77
T00032421,S002243,B0011453,2025-02-28,32.2
T00032422,S002243,B0001720,2025-05-10,31.5
T00032423,S002243,B0011591,2025-02-18,41.41
T00032424,S002243,B0013593,2025-04-14,59.21
T00032425,S002243,B0008496,2025-04-04,34.26
T00032426,S002243,B0013893,2025-02-16,7.63
T00032427,S002243,B0012480,2025-03-14,51.95
T00032428,S002243,B0009582,2025-02-18,45.98
T00032429,S002243,B0001257,2025-04-04,33.04
T00032430,S002243,B0002959,2025-02-28,38.6
T00032431,S002244,B0013994,2025-10-13,47.36
T00032432,S002244,B0006455,2025-11-27,14.65
T00032433,S002244,B0003003,2025-10-03,98.22
T00032434,S002244,B0004878,2025-11-16,22.3
T00032435,S002244,B0000333,2025-11-05,24.02
T00032436,S002244,B0006788,2025-10-22,25.79
T00032437,S002244,B0012444,2025-10-23,55.61
T00032438,S002244,B0012390,2025-11-18,46.27
T00032439,S002244,B0012161,2025-10-19,11.97
T00032440,S002244,B0011268,2025-10-19,16.48
T00032441,S002244,B0003156,2025-12-08,17.95
T00032442,S002244,B0002703,2025-10-17,8.94
T00032443,S002244,B0006113,2025-12-11,8.11
T00032444,S002244,B0004279,2025-12-06,21.73
T00032445,S002244,B0009370,2025-10-20,13.52
T00032446,S002244,B0006163,2025-10-30,24.73
T00032447,S002244,B0008310,2025-10-22,5.58
T00032448,S002244,B0004260,2025-10-18,26.03
T00032449,S002244,B0002264,2025-11-21,19.28
T00032450,S002244,B0007719,2025-10-07,9.19
T00032451,S002244,B0013133,2025-11-29,40.17
T00032452,S002244,B0008844,2025-09-30,41.51
T00032453,S002244,B0007606,2025-12-13,21.3
T00032454,S002245,B0012059,2025-12-25,23.64
T00032455,S002245,B0009419,2025-12-26,16.26
T00032456,S002245,B0011934,2025-11-18,39.01
T00032457,S002245,B0002849,2025-12-13,37.41
T00032458,S002245,B0004561,2025-12-29,5.88
T00032459,S002245,B0006068,2025-12-27,54.69
T00032460,S002245,B0012762,2026-01-08,22.89
T00032461,S002245,B0012361,2026-01-27,9.6
T00032462,S002245,B0009077,2025-11-30,30.05
T00032463,S002245,B0000443,2025-12-04,13.55
T00032464,S002245,B0007408,2026-01-08,49.08
T00032465,S002245,B0009198,2025-11-09,27.38
T00032466,S002246,B0006243,2025-10-27,27.27
T00032467,S002246,B0013462,2025-10-11,87.61
T00032468,S002246,B0010061,2025-10-26,85.41
T00032469,S002246,B0009322,2025-08-13,63.73
T00032470,S002246,B0008757,2025-09-30,67.13
T00032471,S002246,B0002290,2025-09-12,28.19
T00032472,S002246,B0007009,2025-09-19,5.0
T00032473,S002246,B0004755,2025-10-25,5.0
T00032474,S002246,B0001558,2025-09-26,56.08
T00032475,S002246,B0003839,2025-08-04,13.11
T00032476,S002246,B0009263,2025-09-02,21.31
T00032477,S002246,B0009647,2025-09-07,7.04
T00032478,S002246,B0004626,2025-10-07,26.63
T00032479,S002246,B0004713,2025-08-22,17.05
T00032480,S002246,B0014410,2025-08-26,45.68
T00032481,S002246,B0004086,2025-08-05,32.5
T00032482,S002246,B0006400,2025-08-11,5.0
T00032483,S002246,B0011386,2025-10-17,71.93
T00032484,S002246,B0003968,2025-09-11,79.49
T00032485,S002246,B0011674,2025-08-14,40.91
T00032486,S002246,B0007248,2025-10-01,15.1
T00032487,S002246,B0003746,2025-10-11,18.03
T00032488,S002246,B0001368,2025-10-06,13.74
T00032489,S002246,B0007773,2025-10-15,21.86
T00032490,S002246,B0006436,2025-09-29,39.68
T00032491,S002246,B0011327,2025-09-25,40.28
T00032492,S002247,B0012122,2025-05-08,41.03
T00032493,S002247,B0012411,2025-03-09,5.0
T00032494,S002247,B0003895,2025-03-16,8.22
T00032495,S002247,B0011889,2025-03-31,51.19
T00032496,S002247,B0013999,2025-03-26,23.88
T00032497,S002247,B0005471,2025-05-20,29.11
T00032498,S002247,B0013125,2025-05-07,8.98
T00032499,S002247,B0006460,2025-05-07,65.72
T00032500,S002247,B0008466,2025-05-06,15.77
T00032501,S002247,B0011643,2025-03-19,21.48
T00032502,S002247,B0008048,2025-04-29,19.15
T00032503,S002247,B0008269,2025-05-31,23.88
T00032504,S002248,B0003653,2025-03-23,14.83
T00032505,S002248,B0013075,2025-03-18,11.73
T00032506,S002248,B0009808,2025-05-01,105.41
T00032507,S002248,B0007509,2025-04-22,11.9
T00032508,S002248,B0002784,2025-03-17,40.73
T00032509,S002248,B0009824,2025-05-21,67.92
T00032510,S002248,B0000555,2025-03-13,5.0
T00032511,S002248,B0013173,2025-03-18,52.26
T00032512,S002248,B0003142,2025-03-10,27.36
T00032513,S002248,B0012566,2025-04-18,55.13
T00032514,S002248,B0006396,2025-03-14,42.5
T00032515,S002248,B0001891,2025-04-21,18.08
T00032516,S002248,B0001085,2025-03-07,33.79
T00032517,S002248,B0008756,2025-03-25,57.42
T00032518,S002248,B0012858,2025-05-07,5.0
T00032519,S002249,B0012067,2025-08-27,6.29
T00032520,S002249,B0013361,2025-08-06,115.09
T00032521,S002249,B0014921,2025-07-24,40.95
T00032522,S002250,B0000603,2025-09-18,49.28
T00032523,S002250,B0013983,2025-08-01,12.71
T00032524,S002250,B0011817,2025-09-23,62.15
T00032525,S002250,B0012517,2025-09-23,56.87
T00032526,S002250,B0005470,2025-07-22,12.31
T00032527,S002250,B0000676,2025-09-01,43.59
T00032528,S002250,B0007618,2025-08-16,36.55
T00032529,S002250,B0000331,2025-09-03,11.67
T00032530,S002250,B0013519,2025-09-16,19.94
T00032531,S002250,B0006816,2025-08-30,20.88
T00032532,S002250,B0003839,2025-09-25,37.58
T00032533,S002250,B0005981,2025-08-09,45.94
T00032534,S002250,B0008135,2025-08-31,49.77
T00032535,S002250,B0006984,2025-09-09,13.41
T00032536,S002250,B0012996,2025-09-09,13.73
T00032537,S002250,B0008318,2025-10-01,110.37
T00032538,S002250,B0008084,2025-09-05,17.99
T00032539,S002250,B0006761,2025-08-18,64.95
T00032540,S002250,B0011000,2025-07-14,64.26
T00032541,S002250,B0004694,2025-09-01,6.35
T00032542,S002250,B0000638,2025-09-30,36.6
T00032543,S002251,B0014960,2025-09-03,17.17
T00032544,S002252,B0003523,2025-05-05,59.72
T00032545,S002252,B0000627,2025-06-18,16.6
T00032546,S002252,B0007326,2025-06-07,13.24
T00032547,S002252,B0006036,2025-05-14,6.85
T00032548,S002252,B0005136,2025-06-24,17.28
T00032549,S002252,B0010551,2025-04-17,36.08
T00032550,S002252,B0000050,2025-06-05,47.37
T00032551,S002252,B0013487,2025-04-06,40.85
T00032552,S002252,B0002165,2025-05-05,19.57
T00032553,S002252,B0007772,2025-06-23,15.77
T00032554,S002253,B0002191,2025-07-07,70.18
T00032555,S002253,B0005825,2025-09-17,48.22
T00032556,S002253,B0013424,2025-09-09,23.47
T00032557,S002253,B0007711,2025-09-10,70.01
T00032558,S002253,B0011241,2025-07-06,41.22
T00032559,S002253,B0011398,2025-07-08,26.95
T00032560,S002253,B0003021,2025-09-12,69.19
T00032561,S002253,B0004805,2025-08-09,5.24
T00032562,S002253,B0002804,2025-08-16,25.64
T00032563,S002253,B0004252,2025-07-18,76.09
T00032564,S002253,B0007164,2025-09-10,15.16
T00032565,S002253,B0000115,2025-09-09,5.0
T00032566,S002254,B0002257,2025-04-24,62.27
T00032567,S002254,B0010057,2025-05-07,72.33
T00032568,S002254,B0008828,2025-04-21,12.89
T00032569,S002254,B0010547,2025-05-13,26.52
T00032570,S002254,B0004172,2025-05-11,196.09
T00032571,S002254,B0010150,2025-05-13,814.48
T00032572,S002254,B0002444,2025-05-13,333.63
T00032573,S002254,B0006781,2025-05-12,107.0
T00032574,S002254,B0003165,2025-05-11,138.28
T00032575,S002254,B0011471,2025-05-12,288.73
T00032576,S002254,B0010457,2025-05-11,306.67
T00032577,S002254,B0003063,2025-05-11,306.52
T00032578,S002254,B0007990,2025-05-13,307.74
T00032579,S002254,B0008658,2025-05-11,352.44
T00032580,S002254,B0005207,2025-05-13,501.16
T00032581,S002254,B0001526,2025-05-12,595.22
T00032582,S002254,B0007964,2025-05-12,391.97
T00032583,S002254,B0011110,2025-05-13,71.28
T00032584,S002254,B0002295,2025-05-12,95.83
T00032585,S002254,B0011023,2025-05-13,109.59
T00032586,S002254,B0010729,2025-05-12,251.14
T00032587,S002254,B0008353,2025-05-13,41.33
T00032588,S002255,B0011891,2025-09-11,9.3
T00032589,S002255,B0005337,2025-09-12,5.0
T00032590,S002255,B0003934,2025-11-07,92.22
T00032591,S002255,B0004137,2025-11-13,12.85
T00032592,S002255,B0003578,2025-10-15,36.6
T00032593,S002255,B0001269,2025-12-01,29.67
T00032594,S002255,B0011803,2025-09-26,30.97
T00032595,S002255,B0009211,2025-09-08,111.18
T00032596,S002255,B0010887,2025-11-28,13.97
T00032597,S002256,B0004787,2025-10-31,8.81
T00032598,S002257,B_COL_S002257_0,2025-08-31,23.36
T00032599,S002257,B_COL_S002257_2,2025-09-16,52.58
T00032600,S002257,B_COL_S002257_2,2025-10-01,22.65
T00032601,S002257,B_COL_S002257_2,2025-09-22,89.79
T00032602,S002257,B_COL_S002257_1,2025-10-26,64.73
T00032603,S002257,B_COL_S002257_1,2025-10-21,20.88
T00032604,S002257,B_COL_S002257_2,2025-10-31,56.22
T00032605,S002257,B_COL_S002257_0,2025-10-23,15.93
T00032606,S002257,B_COL_S002257_1,2025-10-17,39.86
T00032607,S002257,B_COL_S002257_3,2025-10-30,55.19
T00032608,S002257,B_COL_S002257_1,2025-10-14,47.64
T00032609,S002257,B_COL_S002257_0,2025-10-10,28.52
T00032610,S002257,B_COL_S002257_0,2025-10-08,12.8
T00032611,S002257,B_COL_S002257_0,2025-10-07,18.86
T00032612,S002257,B_COL_S002257_2,2025-10-08,45.77
T00032613,S002257,B_COL_S002257_2,2025-10-11,29.26
T00032614,S002257,B_COL_S002257_2,2025-10-15,65.59
T00032615,S002258,B0009459,2025-02-13,98.59
T00032616,S002258,B0003462,2025-02-27,62.67
T00032617,S002258,B0000502,2025-03-09,45.44
T00032618,S002259,B0001819,2026-01-09,34.78
T00032619,S002259,B0012232,2026-01-06,29.66
T00032620,S002259,B0010604,2026-01-04,13.54
T00032621,S002259,B0013578,2026-01-06,96.38
T00032622,S002259,B0008612,2026-01-12,161.36
T00032623,S002259,B0010465,2026-01-12,36.87
T00032624,S002259,B0003146,2026-01-13,209.43
T00032625,S002259,B0004972,2026-01-11,695.53
T00032626,S002259,B0003784,2026-01-13,168.98
T00032627,S002259,B0004046,2026-01-11,140.91
T00032628,S002259,B0004584,2026-01-11,109.49
T00032629,S002259,B0011102,2026-01-12,264.44
T00032630,S002259,B0013311,2026-01-13,320.8
T00032631,S002259,B0001608,2026-01-12,244.7
T00032632,S002259,B0007754,2026-01-12,401.22
T00032633,S002259,B0000421,2026-01-12,188.47
T00032634,S002260,B0013769,2025-03-21,39.45
T00032635,S002260,B0005376,2025-01-24,88.19
T00032636,S002260,B0012446,2025-02-08,56.23
T00032637,S002260,B0006087,2025-02-09,18.32
T00032638,S002260,B0013495,2025-01-16,27.04
T00032639,S002260,B0008348,2025-03-01,30.11
T00032640,S002260,B0014370,2025-04-05,79.06
T00032641,S002260,B0012063,2025-03-10,18.3
T00032642,S002260,B0014177,2025-01-19,45.37
T00032643,S002260,B0004035,2025-02-06,65.3
T00032644,S002260,B0012035,2025-01-25,11.07
T00032645,S002260,B0006732,2025-03-09,69.54
T00032646,S002260,B0011362,2025-03-10,65.54
T00032647,S002260,B0000846,2025-03-21,31.89
T00032648,S002260,B0001774,2025-01-18,27.01
T00032649,S002260,B0011715,2025-02-16,34.6
T00032650,S002260,B0004525,2025-01-17,17.42
T00032651,S002260,B0004380,2025-02-02,83.91
T00032652,S002260,B0005902,2025-01-27,16.94
T00032653,S002260,B0010739,2025-03-28,23.37
T00032654,S002260,B0012325,2025-02-19,45.36
T00032655,S002261,B0003481,2026-03-06,7.4
T00032656,S002261,B0005983,2026-02-20,58.93
T00032657,S002261,B0001408,2026-03-18,42.54
T00032658,S002261,B0003209,2026-02-17,15.16
T00032659,S002261,B0003882,2026-03-20,16.59
T00032660,S002261,B0005016,2026-01-03,40.68
T00032661,S002262,B0006913,2025-01-28,59.73
T00032662,S002262,B0000867,2025-01-16,22.28
T00032663,S002262,B0000291,2025-01-19,42.64
T00032664,S002262,B0004158,2025-01-15,37.41
T00032665,S002262,B0000208,2025-01-12,32.04
T00032666,S002262,B0002579,2025-02-08,57.02
T00032667,S002262,B0000529,2025-02-07,461.87
T00032668,S002262,B0007600,2025-02-07,741.61
T00032669,S002262,B0009030,2025-02-09,163.73
T00032670,S002262,B0010291,2025-02-09,392.24
T00032671,S002262,B0013097,2025-02-09,277.8
T00032672,S002262,B0002742,2025-02-08,323.7
T00032673,S002262,B0005475,2025-02-07,117.04
T00032674,S002262,B0001926,2025-02-08,271.04
T00032675,S002262,B0007987,2025-02-09,166.75
T00032676,S002262,B0009685,2025-02-08,144.03
T00032677,S002262,B0000796,2025-02-07,216.41
T00032678,S002262,B0012680,2025-02-07,822.37
T00032679,S002262,B0011206,2025-02-07,145.89
T00032680,S002262,B0004722,2025-02-08,213.06
T00032681,S002262,B0014087,2025-02-09,189.08
T00032682,S002263,B0001531,2025-08-28,40.8
T00032683,S002263,B0013089,2025-07-14,5.22
T00032684,S002263,B0009309,2025-08-12,71.46
T00032685,S002263,B0009234,2025-07-30,33.93
T00032686,S002263,B0006311,2025-07-29,21.33
T00032687,S002263,B0008309,2025-09-28,26.51
T00032688,S002263,B0012939,2025-09-27,23.64
T00032689,S002263,B0005455,2025-07-28,52.22
T00032690,S002263,B0004557,2025-08-12,82.72
T00032691,S002263,B0014001,2025-08-15,22.07
T00032692,S002263,B0007806,2025-10-01,77.78
T00032693,S002263,B0009438,2025-10-05,24.59
T00032694,S002263,B0003855,2025-09-21,65.9
T00032695,S002263,B0006460,2025-08-27,11.51
T00032696,S002264,B0006233,2025-04-09,26.23
T00032697,S002264,B0010416,2025-02-19,6.24
T00032698,S002264,B0006419,2025-04-04,38.42
T00032699,S002264,B0006749,2025-02-23,14.14
T00032700,S002264,B0013469,2025-03-09,20.83
T00032701,S002264,B0007639,2025-02-27,93.96
T00032702,S002264,B0002544,2025-03-15,72.11
T00032703,S002264,B0011894,2025-03-04,41.51
T00032704,S002264,B0005705,2025-02-12,41.79
T00032705,S002264,B0009407,2025-03-10,69.81
T00032706,S002264,B0011997,2025-02-08,38.99
T00032707,S002264,B0012794,2025-02-17,47.29
T00032708,S002264,B0007286,2025-05-06,59.33
T00032709,S002264,B0010458,2025-02-14,5.58
T00032710,S002264,B0012033,2025-03-19,27.17
T00032711,S002264,B0001480,2025-02-12,71.35
T00032712,S002264,B0014579,2025-03-04,30.68
T00032713,S002264,B0013593,2025-02-14,112.23
T00032714,S002264,B0006056,2025-03-26,22.93
T00032715,S002265,B0006830,2025-04-17,26.47
T00032716,S002265,B0009284,2025-03-06,35.17
T00032717,S002265,B0000345,2025-03-09,94.46
T00032718,S002265,B0011769,2025-03-18,39.75
T00032719,S002265,B0007175,2025-03-18,39.07
T00032720,S002265,B0011454,2025-03-23,5.0
T00032721,S002265,B0000582,2025-03-23,26.82
T00032722,S002265,B0013703,2025-04-19,14.3
T00032723,S002265,B0007468,2025-02-14,5.0
T00032724,S002265,B0008188,2025-02-21,12.81
T00032725,S002265,B0004064,2025-04-23,18.77
T00032726,S002265,B0007062,2025-04-19,33.82
T00032727,S002265,B0006459,2025-02-11,11.96
T00032728,S002265,B0009033,2025-03-09,63.76
T00032729,S002265,B0003996,2025-02-23,60.24
T00032730,S002265,B0005032,2025-02-09,74.35
T00032731,S002265,B0009266,2025-03-16,59.62
T00032732,S002265,B0006097,2025-03-15,5.0
T00032733,S002265,B0003805,2025-04-20,41.8
T00032734,S002265,B0004613,2025-03-19,32.9
T00032735,S002265,B0006788,2025-02-07,17.31
T00032736,S002265,B0013622,2025-04-14,55.29
T00032737,S002265,B0010507,2025-02-15,44.17
T00032738,S002265,B0011465,2025-04-09,9.61
T00032739,S002266,B0007027,2025-09-07,59.47
T00032740,S002266,B0010810,2025-11-22,34.01
T00032741,S002266,B0007076,2025-12-05,63.98
T00032742,S002266,B0006968,2025-09-11,156.85
T00032743,S002266,B0003440,2025-10-08,19.42
T00032744,S002266,B0002087,2025-09-21,94.16
T00032745,S002267,B0009059,2025-10-22,45.13
T00032746,S002267,B0002895,2025-12-01,39.61
T00032747,S002267,B0008561,2025-12-08,39.66
T00032748,S002267,B0009729,2025-10-11,34.65
T00032749,S002267,B0007401,2025-12-10,18.91
T00032750,S002267,B0009714,2025-10-23,25.08
T00032751,S002267,B0011891,2025-11-15,27.23
T00032752,S002267,B0011888,2025-11-07,47.41
T00032753,S002267,B0009691,2025-11-19,28.06
T00032754,S002267,B0010913,2025-10-16,5.0
T00032755,S002267,B0012486,2025-09-24,33.52
T00032756,S002267,B0003136,2025-11-20,22.86
T00032757,S002268,B0000585,2025-03-31,100.92
T00032758,S002268,B0008404,2025-05-02,70.59
T00032759,S002268,B0007661,2025-03-20,63.95
T00032760,S002268,B0008623,2025-03-14,36.69
T00032761,S002269,B0010830,2026-01-28,8.08
T00032762,S002269,B0010131,2026-01-22,31.46
T00032763,S002269,B0001343,2026-03-16,26.03
T00032764,S002269,B0006798,2025-12-23,111.63
T00032765,S002269,B0007926,2026-01-12,36.78
T00032766,S002269,B0004328,2026-02-06,14.95
T00032767,S002270,B0005370,2025-05-17,57.1
T00032768,S002271,B0012691,2025-06-25,53.64
T00032769,S002271,B0012108,2025-05-17,79.38
T00032770,S002271,B0012652,2025-06-14,18.83
T00032771,S002272,B0003796,2025-04-21,94.09
T00032772,S002272,B0007161,2025-07-09,78.03
T00032773,S002272,B0002610,2025-05-12,27.81
T00032774,S002272,B0003396,2025-06-03,17.01
T00032775,S002272,B0006310,2025-05-18,66.6
T00032776,S002272,B0013515,2025-07-01,26.04
T00032777,S002272,B0009777,2025-06-22,69.28
T00032778,S002272,B0008467,2025-07-16,25.48
T00032779,S002272,B0010516,2025-06-04,51.29
T00032780,S002272,B0008585,2025-05-27,102.77
T00032781,S002272,B0013608,2025-06-12,56.49
T00032782,S002272,B0012577,2025-05-12,6.66
T00032783,S002272,B0003248,2025-06-20,34.33
T00032784,S002272,B0009770,2025-05-08,66.36
T00032785,S002272,B0002076,2025-06-25,23.91
T00032786,S002272,B0012057,2025-06-03,111.12
T00032787,S002272,B0010142,2025-06-29,21.59
T00032788,S002272,B0007941,2025-04-19,46.45
T00032789,S002272,B0006374,2025-06-16,89.68
T00032790,S002272,B0001719,2025-06-27,31.76
T00032791,S002272,B0014298,2025-05-11,40.22
T00032792,S002272,B0000909,2025-05-02,15.5
T00032793,S002272,B0004949,2025-05-02,77.45
T00032794,S002272,B0004781,2025-06-27,45.26
T00032795,S002272,B0009232,2025-05-07,41.61
T00032796,S002272,B0002824,2025-07-07,11.96
T00032797,S002273,B0009483,2025-07-27,97.74
T00032798,S002273,B0011516,2025-07-14,8.4
