payout_id,seller_id,payout_date,amount,days_since_first_transaction
P003972,S004124,2026-02-07,931.66,109
P003973,S004125,2025-09-11,11.8,29
P003974,S004126,2025-05-07,267.4,92
P003975,S004127,2025-05-13,640.44,99
P003976,S004128,2025-11-06,541.22,103
P003977,S004129,2025-09-26,742.31,113
P003978,S004130,2025-03-23,37.06,19
P003979,S004131,2026-02-24,284.99,67
P003980,S004132,2026-01-14,835.32,110
P003981,S004133,2025-09-12,66.69,48
P003982,S004134,2026-03-27,63.75,65
P003983,S004135,2026-03-27,895.58,93
P003984,S004136,2026-04-18,614.43,116
P003985,S004137,2025-07-20,601.71,105
P003986,S004138,2026-03-06,805.86,99
P003987,S004139,2025-10-27,357.66,112
P003988,S004140,2025-12-14,209.91,78
P003989,S004141,2026-02-23,128.34,69
P003990,S004142,2025-05-19,17.37,25
P003991,S004143,2025-09-24,787.77,103
P003992,S004144,2025-05-21,600.77,86
P003993,S004145,2025-07-29,907.49,103
P003994,S004146,2025-09-05,886.36,94
P003995,S004147,2026-02-20,512.45,95
P003996,S004148,2026-03-01,956.72,105
P003997,S004149,2025-09-12,717.71,101
P003998,S004150,2025-08-11,657.54,101
P003999,S004151,2025-10-10,1449.02,86
P004000,S004152,2026-02-25,137.03,87
P004001,S004153,2026-03-31,900.33,96
P004002,S004154,2025-06-27,326.64,92
P004003,S004155,2025-06-15,881.61,96
P004004,S004156,2026-01-06,875.88,104
P004005,S004157,2025-07-25,842.98,88
P004006,S004158,2025-06-26,505.45,95
P004007,S004159,2025-04-14,650.11,88
P004008,S004160,2025-09-12,76.04,106
P004009,S004161,2025-08-30,588.99,97
P004010,S004162,2025-10-20,384.86,86
P004011,S004163,2025-05-26,106.38,63
P004012,S004164,2025-12-23,682.18,93
P004013,S004165,2025-12-12,488.0,97
P004014,S004166,2025-10-07,569.53,111
P004015,S004167,2025-06-11,44.38,56
P004016,S004168,2025-10-26,244.75,97
P004017,S004169,2025-12-16,315.3,100
P004018,S004170,2025-08-23,1216.12,94
P004019,S004171,2025-07-18,74.86,71
P004020,S004172,2025-10-21,711.18,103
P004021,S004173,2025-08-12,338.35,86
P004022,S004174,2025-09-03,235.65,91
P004023,S004175,2025-08-18,534.97,102
P004024,S004176,2025-07-25,270.57,92
P004025,S004177,2025-12-15,168.01,84
P004026,S004178,2025-10-04,407.32,101
P004027,S004179,2025-09-15,620.35,80
P004028,S004180,2025-12-05,468.36,88
P004029,S004181,2025-08-23,1051.63,99
P004030,S004182,2025-05-14,1002.49,96
P004031,S004183,2026-02-07,368.2,90
P004032,S004184,2025-04-29,120.22,54
P004033,S004185,2025-11-15,256.41,99
P004034,S004186,2025-04-23,2369.36,15
P004035,S004187,2025-04-24,108.46,34
P004036,S004188,2025-04-23,408.35,91
P004037,S004189,2026-01-28,208.07,61
P004038,S004190,2025-09-03,599.77,78
P004039,S004191,2025-07-17,139.41,33
P004040,S004192,2026-01-18,470.58,111
P004041,S004194,2025-11-13,284.16,108
P004042,S004195,2025-10-13,1062.97,105
P004043,S004196,2025-10-29,87.8,99
P004044,S004197,2025-05-26,202.37,89
P004045,S004198,2026-03-14,123.11,67
P004046,S004199,2025-07-20,595.39,107
P004047,S004201,2025-12-24,31.73,11
P004048,S004202,2025-08-05,1254.78,84
P004049,S004203,2025-06-13,753.92,113
P004050,S004204,2025-07-26,513.38,95
P004051,S004205,2026-02-06,494.22,106
P004052,S004206,2026-03-03,755.9,92
P004053,S004207,2026-03-25,60.8,91
P004054,S004208,2025-07-14,1231.04,110
P004055,S004209,2025-11-19,200.83,97
P004056,S004210,2025-06-11,790.17,104
P004057,S004211,2025-10-30,55.7,11
P004058,S004212,2025-09-20,55.06,44
P004059,S004213,2025-12-24,725.24,78
P004060,S004214,2025-12-17,768.59,100
P004061,S004215,2026-04-19,701.24,109
P004062,S004216,2025-10-16,572.82,105
P004063,S004217,2025-08-07,367.08,86
P004064,S004218,2025-10-28,997.86,107
P004065,S004219,2025-06-18,284.88,105
P004066,S004220,2025-05-22,954.19,97
P004067,S004221,2025-10-12,91.83,38
P004068,S004222,2026-01-26,247.38,84
P004069,S004223,2025-10-29,760.83,106
P004070,S004224,2026-01-19,203.15,97
P004071,S004225,2025-06-19,730.14,105
P004072,S004226,2025-09-12,249.23,68
P004073,S004227,2025-11-27,833.25,102
P004074,S004228,2025-08-31,972.38,114
P004075,S004230,2025-04-17,421.25,67
P004076,S004231,2026-03-03,215.87,86
P004077,S004232,2025-11-05,611.31,88
P004078,S004233,2025-07-12,535.82,96
P004079,S004234,2025-07-17,295.23,92
P004080,S004235,2025-04-03,687.74,51
P004081,S004236,2026-02-13,190.89,51
P004082,S004237,2025-05-18,223.55,98
P004083,S004238,2026-01-12,130.64,55
P004084,S004239,2025-07-15,791.8,106
P004085,S004240,2025-08-23,551.49,93
P004086,S004241,2025-07-22,685.92,98
P004087,S004242,2026-02-06,131.8,98
P004088,S004243,2025-04-25,749.19,101
P004089,S004244,2025-08-09,667.97,92
P004090,S004245,2025-08-07,363.63,114
P004091,S004246,2025-07-13,445.71,93
P004092,S004247,2025-06-09,67.06,78
P004093,S004248,2026-03-02,144.87,74
P004094,S004249,2025-08-14,116.54,75
P004095,S004250,2025-09-04,909.09,94
P004096,S004251,2025-07-16,13.16,7
P004097,S004252,2026-03-14,38.65,7
P004098,S004253,2025-07-14,24.04,49
P004099,S004254,2025-08-01,772.66,86
P004100,S004255,2025-08-17,935.02,108
P004101,S004256,2025-08-09,187.87,97
P004102,S004257,2025-05-25,930.34,112
P004103,S004258,2025-09-15,29.12,8
P004104,S004259,2025-04-22,858.55,101
P004105,S004260,2025-07-11,1011.04,100
P004106,S004261,2025-06-09,413.92,85
P004107,S004262,2025-08-05,593.53,105
P004108,S004263,2026-01-03,400.72,86
P004109,S004264,2025-11-12,242.55,78
P004110,S004265,2026-04-02,623.95,94
P004111,S004266,2025-08-24,408.85,105
P004112,S004267,2026-03-18,281.38,98
P004113,S004268,2025-04-18,545.89,88
P004114,S004269,2025-10-09,121.52,18
P004115,S004270,2026-01-12,80.06,72
P004116,S004271,2025-10-28,674.05,106
P004117,S004272,2026-03-21,542.24,97
P004118,S004273,2025-07-17,797.7,75
P004119,S004274,2025-05-11,676.74,110
P004120,S004275,2025-12-06,4.16,17
P004121,S004278,2026-01-13,452.37,100
P004122,S004279,2026-02-14,326.47,93
P004123,S004280,2025-10-03,543.17,100
P004124,S004281,2026-01-22,245.91,57
P004125,S004282,2025-06-10,555.72,98
P004126,S004283,2025-09-22,668.69,103
P004127,S004284,2025-04-30,58.39,74
P004128,S004285,2026-01-10,684.16,90
P004129,S004286,2025-12-15,70.35,16
P004130,S004287,2026-01-11,88.98,81
P004131,S004288,2026-01-16,80.04,59
P004132,S004289,2025-06-13,6.83,16
P004133,S004290,2025-05-18,495.06,112
P004134,S004291,2026-03-26,935.37,103
P004135,S004292,2025-10-16,212.5,108
P004136,S004293,2025-05-21,67.55,25
P004137,S004295,2026-04-13,967.9,105
P004138,S004296,2025-09-16,345.64,94
P004139,S004297,2026-01-14,583.83,92
P004140,S004298,2025-04-15,655.33,82
P004141,S004299,2025-05-04,89.4,41
P004142,S004300,2025-07-23,849.49,102
P004143,S004301,2025-12-20,967.2,110
P004144,S004302,2025-05-25,82.47,83
P004145,S004303,2025-03-30,61.46,36
P004146,S004304,2025-12-22,826.2,110
P004147,S004305,2026-01-18,335.39,100
P004148,S004306,2025-12-26,470.55,87
P004149,S004307,2026-01-17,424.76,84
P004150,S004309,2025-11-08,579.09,78
P004151,S004310,2025-11-02,829.99,116
P004152,S004311,2026-02-21,525.61,102
P004153,S004312,2025-08-12,871.52,96
P004154,S004313,2025-05-15,247.96,81
P004155,S004314,2026-01-02,991.52,92
P004156,S004315,2025-06-29,15.79,18
P004157,S004316,2026-03-17,96.4,63
P004158,S004317,2025-08-23,508.02,79
P004159,S004318,2026-02-13,921.68,93
P004160,S004319,2025-04-19,344.65,84
P004161,S004321,2025-07-02,3707.36,15
P004162,S004322,2025-10-03,736.57,103
P004163,S004323,2025-07-13,582.33,96
P004164,S004324,2026-04-05,58.16,93
P004165,S004325,2025-09-06,827.89,103
P004166,S004326,2026-01-11,187.41,63
P004167,S004327,2025-09-14,1062.99,99
P004168,S004328,2025-05-04,692.5,105
P004169,S004329,2026-02-08,418.69,83
P004170,S004330,2025-06-13,594.91,95
P004171,S004331,2025-06-24,132.45,57
P004172,S004332,2026-02-17,745.38,94
P004173,S004333,2026-02-15,585.36,82
P004174,S004334,2026-03-07,580.88,94
P004175,S004335,2025-09-17,711.56,88
P004176,S004336,2026-01-04,391.09,78
P004177,S004337,2025-08-06,736.63,89
P004178,S004338,2025-12-27,1044.53,85
P004179,S004339,2025-10-01,359.53,84
P004180,S004340,2025-04-28,182.27,94
P004181,S004341,2025-09-03,850.48,88
P004182,S004342,2025-09-28,803.97,99
P004183,S004343,2025-07-17,756.55,103
P004184,S004344,2025-08-29,105.85,47
P004185,S004345,2025-10-28,270.36,115
P004186,S004346,2025-05-13,434.96,99
P004187,S004347,2025-06-17,636.31,100
P004188,S004348,2026-01-23,552.61,108
P004189,S004349,2025-08-07,1182.9,90
P004190,S004350,2025-10-23,91.39,55
P004191,S004351,2025-10-25,80.8,89
P004192,S004352,2025-11-05,295.38,100
P004193,S004353,2025-09-04,515.52,85
P004194,S004354,2025-10-16,654.95,111
P004195,S004355,2026-02-04,770.57,92
P004196,S004356,2026-04-12,340.01,113
P004197,S004357,2025-07-11,159.74,80
P004198,S004358,2025-12-19,1336.93,107
P004199,S004359,2026-04-08,552.94,107
P004200,S004360,2025-04-18,467.49,100
P004201,S004361,2026-02-05,144.66,107
P004202,S004363,2026-03-30,884.81,96
P004203,S004364,2025-10-29,613.98,90
P004204,S004365,2026-02-05,281.68,61
P004205,S004366,2025-05-30,413.35,81
P004206,S004367,2025-05-10,8.65,13
P004207,S004368,2026-03-31,659.03,112
P004208,S004369,2025-10-14,1025.14,93
P004209,S004370,2025-10-29,728.62,97
P004210,S004371,2025-04-11,61.29,37
P004211,S004372,2025-07-12,515.07,108
P004212,S004373,2026-01-29,800.02,82
P004213,S004374,2025-07-27,845.59,91
P004214,S004375,2025-11-22,877.09,110
P004215,S004376,2025-07-08,225.99,62
P004216,S004377,2025-07-16,535.62,98
P004217,S004378,2025-04-10,67.12,23
P004218,S004379,2026-02-17,103.78,67
P004219,S004380,2026-03-18,351.09,94
P004220,S004382,2025-07-24,54.35,53
P004221,S004383,2025-10-27,946.47,93
P004222,S004384,2025-06-14,2843.89,20
P004223,S004385,2025-12-22,848.02,83
P004224,S004386,2025-07-26,685.28,109
P004225,S004387,2025-04-30,28.57,47
P004226,S004388,2025-08-15,402.42,101
P004227,S004390,2025-05-29,494.32,80
P004228,S004391,2026-01-25,884.93,89
P004229,S004392,2025-04-30,566.92,111
P004230,S004393,2025-04-28,852.74,85
P004231,S004395,2025-09-25,152.48,74
P004232,S004396,2025-05-13,1574.6,23
P004233,S004397,2025-07-08,183.37,71
P004234,S004398,2025-05-03,785.47,92
P004235,S004399,2025-11-12,338.35,65
P004236,S004400,2025-08-06,165.66,64
P004237,S004401,2025-06-06,559.2,112
P004238,S004402,2025-08-30,358.8,84
P004239,S004403,2026-03-18,839.93,93
P004240,S004404,2025-06-17,163.1,47
P004241,S004406,2025-07-29,573.59,111
P004242,S004407,2025-06-25,155.23,104
P004243,S004408,2025-07-05,1876.93,83
P004244,S004409,2025-08-04,509.04,94
P004245,S004410,2025-04-30,100.43,71
P004246,S004411,2025-11-18,257.39,104
P004247,S004412,2025-08-13,509.1,101
P004248,S004413,2026-01-02,743.04,103
P004249,S004414,2025-10-07,564.41,92
P004250,S004415,2025-08-20,15.86,17
P004251,S004416,2025-09-25,612.92,96
P004252,S004417,2025-06-24,632.54,112
P004253,S004418,2025-12-22,495.58,93
P004254,S004419,2025-03-02,4.7,14
P004255,S004420,2026-01-16,1190.3,114
P004256,S004421,2026-04-04,567.58,85
P004257,S004422,2026-01-07,819.71,90
P004258,S004423,2025-09-16,551.15,88
P004259,S004424,2025-08-13,341.25,109
P004260,S004425,2026-03-05,75.21,55
P004261,S004426,2025-05-24,17.45,34
P004262,S004427,2025-09-26,72.89,88
P004263,S004428,2026-01-18,424.42,100
P004264,S004429,2026-03-08,834.35,91
P004265,S004431,2025-05-25,398.77,112
P004266,S004432,2026-03-12,334.12,106
P004267,S004433,2025-05-20,236.45,23
P004268,S004434,2025-11-21,580.96,111
P004269,S004435,2026-03-16,821.31,99
P004270,S004436,2025-12-09,1083.57,103
P004271,S004437,2026-03-14,632.87,91
P004272,S004438,2025-08-09,901.18,94
P004273,S004439,2025-07-30,252.76,92
P004274,S004440,2025-07-30,618.66,90
P004275,S004442,2025-12-15,858.33,95
P004276,S004443,2025-09-21,267.75,70
P004277,S004444,2026-01-07,584.5,102
P004278,S004445,2025-09-14,1131.65,93
P004279,S004446,2025-07-31,658.63,98
P004280,S004447,2025-06-25,837.72,106
P004281,S004448,2025-11-03,576.85,105
P004282,S004449,2026-02-23,202.36,88
P004283,S004450,2026-02-19,548.14,100
P004284,S004451,2025-07-01,1021.83,84
P004285,S004452,2025-10-01,394.42,93
P004286,S004453,2025-12-06,222.11,73
P004287,S004454,2025-09-28,9.41,18
P004288,S004455,2025-05-10,368.58,104
P004289,S004456,2025-10-29,310.86,79
P004290,S004457,2025-04-29,739.84,104
P004291,S004458,2025-05-28,314.68,98
P004292,S004459,2025-12-06,1062.14,97
P004293,S004460,2025-05-28,573.89,104
P004294,S004461,2025-08-06,404.3,87
P004295,S004462,2025-09-20,32.36,34
P004296,S004463,2025-12-22,665.64,116
P004297,S004464,2025-09-17,900.34,87
P004298,S004465,2025-04-12,158.54,65
P004299,S004466,2026-01-22,473.8,94
P004300,S004467,2026-04-10,521.37,115
P004301,S004468,2026-03-18,605.05,117
P004302,S004469,2026-01-26,811.68,112
P004303,S004470,2025-09-19,500.88,114
P004304,S004471,2026-02-25,102.72,90
P004305,S004472,2025-09-28,862.51,91
P004306,S004473,2025-05-27,1160.92,93
P004307,S004474,2026-02-14,210.18,38
P004308,S004475,2025-08-16,753.04,107
P004309,S004476,2026-03-15,411.31,96
P004310,S004478,2026-02-24,487.37,98
P004311,S004479,2025-11-01,314.98,105
P004312,S004480,2025-09-12,1072.76,81
P004313,S004481,2025-07-16,942.66,79
P004314,S004482,2026-02-01,83.06,90
P004315,S004483,2025-05-18,188.33,112
P004316,S004484,2025-09-29,596.19,92
P004317,S004485,2025-08-19,67.31,96
P004318,S004486,2025-09-23,33.85,45
P004319,S004487,2025-07-19,326.66,96
P004320,S004488,2025-12-05,928.77,96
P004321,S004489,2025-09-05,478.41,107
P004322,S004490,2025-06-24,814.28,103
P004323,S004491,2025-06-24,420.67,100
P004324,S004492,2025-12-13,333.51,92
P004325,S004493,2025-07-24,514.28,100
P004326,S004494,2025-08-09,596.57,108
P004327,S004495,2025-11-05,291.17,72
P004328,S004496,2025-08-10,266.18,99
P004329,S004497,2025-09-05,889.35,105
P004330,S004498,2025-07-09,425.23,97
P004331,S004499,2025-08-30,295.05,102
P004332,S004500,2025-12-31,782.81,108
P004333,S004501,2025-10-14,729.77,91
P004334,S004502,2026-04-13,373.88,98
P004335,S004503,2026-01-12,690.14,87
P004336,S004504,2025-04-04,334.97,86
P004337,S004505,2025-08-24,315.87,80
P004338,S004506,2025-07-17,157.97,55
P004339,S004507,2025-10-23,170.18,51
P004340,S004508,2025-07-19,245.83,94
P004341,S004509,2026-04-02,473.37,98
P004342,S004510,2025-07-30,467.33,100
P004343,S004511,2025-10-13,1266.6,95
P004344,S004512,2025-06-08,1238.71,112
P004345,S004513,2026-03-13,294.36,92
P004346,S004514,2026-02-15,152.76,70
P004347,S004515,2026-01-15,585.34,84
P004348,S004516,2025-08-30,1025.67,109
P004349,S004517,2025-04-27,63.0,37
P004350,S004519,2025-09-23,725.76,107
P004351,S004520,2026-03-28,2883.98,86
P004352,S004521,2025-11-28,830.78,67
P004353,S004522,2025-10-19,455.63,95
P004354,S004523,2026-03-29,277.3,86
P004355,S004524,2026-01-27,531.44,95
P004356,S004525,2025-10-02,811.17,107
P004357,S004526,2025-05-04,743.84,116
P004358,S004527,2025-05-04,229.81,90
P004359,S004528,2025-08-29,44.41,15
P004360,S004529,2025-11-19,559.42,117
P004361,S004531,2025-05-13,66.52,82
P004362,S004532,2025-12-28,1100.3,101
P004363,S004533,2026-01-06,498.98,95
P004364,S004534,2025-04-18,191.36,74
P004365,S004536,2025-05-10,122.89,89
P004366,S004537,2025-12-27,286.29,94
P004367,S004538,2026-02-18,655.97,105
P004368,S004539,2025-12-05,4255.99,19
P004369,S004540,2025-11-11,736.11,96
P004370,S004541,2025-10-22,12.91,23
P004371,S004542,2026-03-26,886.79,106
P004372,S004543,2025-11-27,354.37,105
P004373,S004544,2025-09-12,591.49,77
P004374,S004545,2026-01-03,759.48,84
P004375,S004546,2025-11-06,431.9,91
P004376,S004547,2026-02-16,481.67,101
P004377,S004548,2025-10-16,370.89,89
P004378,S004549,2026-02-22,164.35,74
P004379,S004550,2025-04-14,537.52,79
P004380,S004551,2025-05-02,107.64,87
P004381,S004552,2025-05-26,795.26,108
P004382,S004553,2025-11-02,737.86,98
P004383,S004554,2025-12-23,1200.22,98
P004384,S004555,2025-07-12,724.16,114
P004385,S004556,2025-06-21,804.72,103
P004386,S004557,2026-03-05,166.11,112
P004387,S004558,2026-01-20,185.49,90
P004388,S004559,2025-11-27,7.93,19
P004389,S004560,2025-10-21,420.91,114
P004390,S004561,2025-09-13,643.24,98
P004391,S004562,2025-04-25,754.7,103
P004392,S004563,2025-07-03,498.03,107
P004393,S004564,2026-02-04,28.44,27
P004394,S004565,2025-07-20,206.99,71
P004395,S004566,2025-12-02,71.25,22
P004396,S004567,2025-12-11,386.38,67
P004397,S004568,2025-07-23,458.55,85
P004398,S004569,2025-06-30,667.49,101
P004399,S004570,2025-12-18,147.94,66
P004400,S004571,2025-05-14,72.42,96
P004401,S004572,2025-09-30,398.5,92
P004402,S004573,2026-03-12,533.28,111
P004403,S004574,2026-01-01,453.16,102
P004404,S004575,2026-01-29,288.23,101
P004405,S004576,2025-04-02,44.38,40
P004406,S004577,2025-06-05,1112.47,76
P004407,S004578,2025-07-29,815.45,102
P004408,S004579,2025-06-27,678.64,63
P004409,S004580,2025-06-13,517.13,92
P004410,S004581,2026-04-04,329.44,92
P004411,S004582,2025-06-01,27.49,18
P004412,S004583,2026-01-06,611.38,109
P004413,S004584,2025-11-21,145.05,76
P004414,S004585,2025-11-13,211.0,94
P004415,S004586,2025-07-08,410.95,108
P004416,S004587,2025-08-08,628.74,107
P004417,S004589,2025-07-28,914.15,94
P004418,S004590,2025-12-24,713.71,101
P004419,S004591,2025-05-05,885.64,108
P004420,S004592,2025-04-27,745.57,89
P004421,S004593,2025-12-09,48.78,59
P004422,S004594,2025-11-24,912.13,102
P004423,S004595,2025-04-24,372.52,92
P004424,S004596,2026-03-17,925.76,107
P004425,S004597,2025-04-10,94.04,49
P004426,S004598,2026-03-31,310.4,79
P004427,S004599,2026-01-02,872.74,94
P004428,S004600,2026-01-27,33.69,18
P004429,S004601,2026-03-20,1023.66,95
P004430,S004602,2025-08-05,283.61,99
P004431,S004603,2025-12-25,760.56,81
P004432,S004604,2025-07-05,558.01,106
P004433,S004605,2025-07-26,49.94,12
P004434,S004606,2025-06-20,558.32,82
P004435,S004607,2025-10-13,878.29,108
P004436,S004608,2026-02-25,764.91,100
P004437,S004609,2025-09-18,494.2,101
P004438,S004610,2025-04-27,353.24,69
P004439,S004611,2025-08-18,110.79,87
P004440,S004612,2026-01-19,44.98,85
P004441,S004613,2025-10-05,543.97,76
P004442,S004614,2025-10-29,341.34,93
P004443,S004615,2025-09-23,1023.33,108
P004444,S004616,2025-07-29,188.94,69
P004445,S004617,2025-11-28,361.39,113
P004446,S004618,2025-11-21,545.0,73
P004447,S004619,2026-02-24,829.39,88
P004448,S004620,2025-11-21,469.5,89
P004449,S004621,2026-04-13,697.56,103
P004450,S004622,2026-01-21,416.97,59
P004451,S004623,2025-05-09,340.85,79
P004452,S004624,2025-09-03,385.82,77
P004453,S004625,2025-07-26,59.15,27
P004454,S004626,2025-04-16,735.58,92
P004455,S004627,2025-06-10,349.69,91
P004456,S004628,2026-01-08,508.57,94
P004457,S004629,2025-08-15,451.58,95
P004458,S004630,2025-06-02,418.49,96
P004459,S004631,2025-08-02,316.67,98
P004460,S004632,2025-07-20,466.75,93
P004461,S004633,2025-06-13,681.1,91
P004462,S004634,2025-05-18,143.61,94
P004463,S004635,2026-01-05,174.31,82
P004464,S004636,2026-01-22,75.31,71
P004465,S004637,2025-10-08,996.9,98
P004466,S004638,2025-11-17,429.48,82
P004467,S004639,2026-03-13,998.58,99
P004468,S004640,2026-02-02,826.71,89
P004469,S004641,2025-04-13,710.63,76
P004470,S004642,2026-03-23,248.97,92
P004471,S004643,2025-05-14,113.59,93
P004472,S004644,2025-04-14,254.93,77
P004473,S004645,2025-08-28,171.29,90
P004474,S004646,2026-01-12,776.84,99
P004475,S004647,2025-04-14,231.46,68
P004476,S004648,2025-08-05,467.69,109
P004477,S004649,2025-07-10,288.27,82
P004478,S004650,2025-09-03,363.75,93
P004479,S004651,2026-03-31,666.57,94
P004480,S004653,2025-07-04,741.21,108
P004481,S004654,2025-05-13,510.76,88
P004482,S004655,2025-06-23,266.14,90
P004483,S004656,2025-05-30,336.73,100
P004484,S004657,2025-10-26,1056.62,86
P004485,S004658,2025-08-13,143.8,71
P004486,S004659,2025-09-26,162.99,73
P004487,S004660,2026-02-08,428.02,97
P004488,S004661,2025-11-06,538.63,96
P004489,S004662,2025-06-16,631.25,109
P004490,S004663,2025-09-06,925.06,109
P004491,S004664,2025-05-13,5096.81,17
P004492,S004665,2026-02-11,243.6,102
P004493,S004666,2025-08-10,434.89,109
P004494,S004667,2025-05-29,275.45,77
P004495,S004668,2025-12-31,642.61,94
P004496,S004669,2025-09-07,1059.6,92
P004497,S004670,2025-05-01,574.73,84
P004498,S004671,2026-01-03,729.84,114
P004499,S004672,2025-06-18,374.38,70
P004500,S004673,2026-02-28,285.01,105
P004501,S004674,2026-02-14,684.49,99
P004502,S004675,2025-09-02,497.35,95
P004503,S004676,2025-09-07,51.58,25
P004504,S004677,2025-10-19,915.87,73
P004505,S004678,2025-09-24,2649.9,28
P004506,S004679,2025-05-07,733.66,101
P004507,S004680,2025-08-17,369.9,101
P004508,S004681,2025-06-16,278.76,85
P004509,S004682,2025-12-27,603.26,98
P004510,S004683,2025-05-19,389.8,113
P004511,S004684,2025-10-30,496.67,111
P004512,S004685,2026-01-05,442.43,91
P004513,S004686,2026-03-17,416.55,85
P004514,S004687,2025-07-30,301.04,98
P004515,S004688,2025-04-14,441.2,101
P004516,S004689,2026-01-02,753.23,101
P004517,S004690,2025-04-26,651.53,115
P004518,S004691,2025-05-08,393.17,99
P004519,S004692,2026-03-18,117.11,61
P004520,S004693,2026-02-28,204.77,104
P004521,S004694,2026-01-01,738.99,106
P004522,S004695,2026-02-04,982.98,93
P004523,S004696,2025-05-18,566.45,106
P004524,S004697,2025-05-26,281.29,108
P004525,S004698,2025-05-22,56.87,29
P004526,S004699,2025-04-27,167.8,108
P004527,S004700,2026-03-16,830.46,113
P004528,S004701,2025-04-25,564.96,86
P004529,S004702,2025-11-05,365.07,110
P004530,S004703,2026-02-05,2936.48,85
P004531,S004704,2026-01-06,288.89,92
P004532,S004705,2025-07-09,76.69,89
P004533,S004706,2025-09-25,711.01,93
P004534,S004707,2025-10-31,650.52,103
P004535,S004708,2026-01-02,161.4,78
P004536,S004709,2025-09-12,664.62,95
P004537,S004711,2026-01-20,632.78,86
P004538,S004712,2026-03-12,376.32,109
P004539,S004713,2025-10-18,484.58,112
P004540,S004714,2025-04-18,277.0,85
P004541,S004715,2025-09-13,21.27,18
P004542,S004716,2026-02-25,387.44,95
P004543,S004717,2026-03-26,264.31,86
P004544,S004718,2025-08-15,291.41,79
P004545,S004719,2025-05-26,616.76,88
P004546,S004720,2025-11-06,447.5,98
P004547,S004721,2026-02-11,215.88,102
P004548,S004722,2026-03-24,179.1,91
P004549,S004723,2025-03-01,26.14,14
P004550,S004724,2025-07-18,339.5,79
P004551,S004725,2025-10-08,407.61,106
P004552,S004726,2025-05-08,259.03,85
P004553,S004727,2026-02-19,219.27,90
P004554,S004728,2025-06-08,888.55,109
P004555,S004729,2025-11-24,866.9,84
P004556,S004730,2026-03-16,61.99,85
P004557,S004731,2025-12-25,831.86,107
P004558,S004732,2026-01-29,798.07,114
P004559,S004733,2025-07-04,243.73,82
P004560,S004734,2026-01-23,1243.18,83
P004561,S004735,2025-09-07,826.99,92
P004562,S004736,2025-04-29,635.83,95
P004563,S004737,2025-08-20,572.09,96
P004564,S004738,2025-07-28,14.65,14
P004565,S004739,2025-10-10,408.33,90
P004566,S004740,2025-07-08,487.74,84
P004567,S004741,2025-09-21,206.63,45
P004568,S004742,2025-09-27,548.06,102
P004569,S004743,2025-08-23,712.08,114
P004570,S004744,2025-12-07,464.53,79
P004571,S004745,2025-07-20,2318.76,86
P004572,S004746,2026-01-28,849.25,112
P004573,S004747,2025-07-12,279.96,86
P004574,S004748,2026-02-04,25.15,52
P004575,S004749,2025-09-01,310.69,110
P004576,S004750,2025-03-08,75.19,45
P004577,S004751,2025-05-23,710.15,87
P004578,S004753,2026-01-29,94.8,68
P004579,S004754,2025-07-06,591.12,108
P004580,S004755,2025-11-10,522.97,80
P004581,S004756,2025-11-20,880.29,113
P004582,S004757,2025-05-28,524.19,98
P004583,S004758,2025-09-12,1092.48,90
P004584,S004759,2025-12-28,607.18,100
P004585,S004760,2026-04-08,516.04,105
P004586,S004761,2026-03-04,1399.23,118
P004587,S004762,2025-05-08,336.48,92
P004588,S004763,2025-07-03,674.98,97
P004589,S004764,2025-09-11,550.49,91
P004590,S004765,2025-06-08,80.63,63
P004591,S004766,2025-10-21,123.37,57
P004592,S004767,2025-04-26,399.74,109
P004593,S004768,2025-04-28,22.22,14
P004594,S004769,2025-05-08,123.88,76
P004595,S004770,2025-07-30,194.64,96
P004596,S004771,2026-01-20,970.58,100
P004597,S004772,2025-06-27,654.35,103
P004598,S004773,2026-04-11,230.67,95
P004599,S004774,2025-08-02,481.41,114
P004600,S004775,2025-04-30,469.74,98
P004601,S004776,2025-08-13,181.3,83
P004602,S004777,2026-01-06,457.31,97
P004603,S004778,2025-05-24,559.95,104
P004604,S004779,2025-05-06,603.65,96
P004605,S004780,2026-02-07,377.94,86
P004606,S004781,2025-11-22,760.43,109
P004607,S004782,2025-08-19,155.92,101
P004608,S004783,2026-01-17,488.14,102
P004609,S004784,2025-11-23,3390.44,18
P004610,S004785,2025-08-21,318.83,101
P004611,S004786,2025-10-29,395.27,90
P004612,S004787,2025-04-17,1078.27,103
P004613,S004788,2025-08-02,657.7,101
P004614,S004789,2025-11-13,595.85,96
P004615,S004790,2025-07-01,639.56,109
P004616,S004791,2026-04-12,395.18,100
P004617,S004792,2026-02-21,8.27,23
P004618,S004793,2025-07-29,638.13,113
P004619,S004794,2025-09-10,789.29,97
P004620,S004795,2025-06-08,1862.62,88
P004621,S004796,2025-10-10,829.0,99
P004622,S004797,2025-06-02,143.03,68
P004623,S004798,2025-09-10,624.52,102
P004624,S004799,2025-10-24,463.73,90
P004625,S004801,2025-11-10,805.4,94
P004626,S004802,2025-07-14,732.05,111
P004627,S004803,2026-01-24,979.85,99
P004628,S004804,2025-12-06,586.6,85
P004629,S004805,2026-01-21,433.24,99
P004630,S004806,2025-10-05,409.81,107
P004631,S004807,2026-03-06,815.5,102
P004632,S004808,2025-08-30,688.28,98
P004633,S004810,2025-06-25,331.97,101
P004634,S004811,2025-07-19,327.37,109
